0	Index      	 *	Score 	Summary	Detail	
1	21346 31422	 * 	384.22	DCR|2MDPS|1VULN|1TLV|1DUR	1DUST|2LIT|3VULN|4BBNT|5CGEN|6TLV|7DUR|8RCR|9aMDPS
2	25223 24622	   	384.22	DCR|2MDPS|1VULN|1TLV|1DUR	1DUST|2DUR|3CGEN|4TLV|5BOSS|6TBNT|7RCR|8VULN|9aMDPS
3	23523 22221	 * 	367.55	ACR|3VULN|1MDPS|2DUR|1DMG	18DUST|248VULN|34LHND|48BPWR|5RCR|6DMG|78DUR|9MDPS|aLIT
4	23523 22222	   	367.55	ACR|3VULN|1MDPS|2DUR|1DMG	18DUST|248VULN|34LHND|48BPWR|5RCR|6DMG|78DUR|9MDPS|aCGEN
5	23523 22223	   	367.55	ACR|3VULN|1MDPS|2DUR|1DMG	18DUST|248VULN|34LHND|48BPWR|5RCR|6DMG|78DUR|9MDPS|aMLV
6	23523 22224	   	367.55	ACR|3VULN|1MDPS|2DUR|1DMG	18DUST|248VULN|34LHND|48BPWR|5RCR|6DMG|78DUR|9MDPS|aAME
7	23523 22225	   	367.55	ACR|3VULN|1MDPS|2DUR|1DMG	18DUST|248VULN|34LHND|48BPWR|5RCR|6DMG|78DUR|9MDPS|aLWND
8	23523 22226	   	367.55	ACR|3VULN|1MDPS|2DUR|1DMG|1MSE	18DUST|248VULN|34LHND|48BPWR|5RCR|6DMG|78DUR|9MDPS|aMSE
9	55211 31263	 * 	357.10	DCR|2VULN|1MDPS|2DUR|1AART|1SELL	14RMIN|2AART|39VULN|5SELL|6RCR|79DUR|89ERES|9BPWR|aMDPS
10	55221 31263	 * 	357.10	DCR|2VULN|1MDPS|2DUR|1AART|1SELL	1RMIN|2AART|39VULN|4DMSP|5SELL|6RCR|79DUR|89ERES|9BPWR|aMDPS
11	35261 31263	 * 	357.00	DCR|2VULN|1MDPS|2DUR|1AART|1SELL	1AAC|2AART|39VULN|4AEFBLL|5SELL|6RCR|79DUR|89ERES|9BPWR|aMDPS
12	14341 52233	 * 	355.57	2MDPS|3VULN|1DUR	1ZMB|2TBNT|346VULN|5RPLT|7DUR|8aMDPS|9LIT
