0	Index      	 *	Score 	Summary	Detail	
1	63531 32631	 * 	395.00	DCR|4VULN|2TLV|2DMG|1DUR	178aVULN|2LWND|3aTLV|4DUST|5DUR|6aDMG|9RCR|aBPWR
2	63216 11531	 * 	376.00	4VULN|1MDPS|3DUR|2DMG	1678VULN|25LWND|37DMG|467DUR|67BPWR|9RPLT|aMDPS
3	62335 11531	   	375.80	4VULN|1MDPS|3DUR|2DMG	1678VULN|23DMG|47DUST|567DUR|67BPWR|9RPLT|aMDPS
4	62612 15231	   	373.17	DCR|4VULN|2DUR|1TLV|1DMG	136aVULN|2DMG|4aLHND|56FEWX|6aBPWR|7TLV|8aDUR|9RCR
5	62632 15331	   	372.97	DCR|4VULN|2DUR|1TLV|1DMG	136aVULN|2DMG|4aDUST|56FEWX|6aBPWR|7TLV|8aDUR|9RCR
6	62633 15331	   	372.97	DCR|4VULN|2DUR|1TLV|1DMG	136aVULN|2DMG|4aDUST|56BEXP|6aBPWR|7TLV|8aDUR|9RCR
7	26333 21422	 * 	371.99	DCR|2VULN|1MDPS|1CDMG|1DUR|1AART	1AART|2MBVNT|3AETHUN|4DUR|5FLTHEA|69VULN|7CDMG|8RCR|aMDPS
8	62635 11312	   	371.76	4VULN|1MDPS|3DUR|1DMG|1AART|1MSE	1367VULN|2DMG|47DUST|567DUR|67BPWR|8AART|9MSE|aMDPS
9	21232 65432	   	371.10	DCR|2VULN|1MDPS|1TLV|1DUR|1AART	1AART|2DUR|3TLV|4LIT|5RCVC|6RCR|7CGEN|89VULN|aMDPS
10	21232 62432	   	371.00	DCR|2VULN|1MDPS|1TLV|1DUR|1AART	1AART|2DUR|3TLV|4LIT|5RCVC|6RCR|7AME|89VULN|aMDPS
